Number,1,2
Sequence,4,5
Time,8/1/2016 11:17:13 AM,8/1/2016 11:20:27 AM
User,"",""
Computer,"Labe-PC12","Labe-PC12"
Job,"",""
Device,"",""
Comment,"",""
Sequence Comment,"",""
Version,"3.0.14.799","3.0.14.799"
Class,SpectrometerMeasurement,SpectrometerMeasurement
Mode,Scan,Scan
Group,"",""
DUT Type,"",""
DUT Manufacturer,"",""
DUT Model,"",""
DUT Serial Number,"",""
372,0.000288558567377119,0.000381028432082441
373,2.35794542621544E-05,0.000214931615348117
374,0.000268848163234979,0.000312334280258018
375,0.000237477894518612,0.000300198870691875
376,0.000239633135470346,0.000278836627350569
377,0.000187598528729303,0.000254516076625432
378,0.000179158343255525,0.000276150442739068
379,9.21234498207913E-05,0.000275094102006276
380,0.000217301186915527,0.000366778638071893
381,0.000175948785072986,0.000242914956968608
382,0.000126071609396487,0.000239721432782483
383,0.000161749953218225,0.000237445820704374
384,0.000138760468696618,0.000254842810926742
385,0.000179563079248107,0.000225218407446979
386,0.000138312111323922,0.000195147245278094
387,0.000141111167673211,0.000200855253582171
388,0.00010703435580705,0.000198942504649048
389,0.000142835860247355,0.000201300845552013
390,0.000130680099160961,0.000230600290055958
391,0.000141923119772942,0.000156674985269054
392,0.000144906588896432,0.000198982351022137
393,0.000100229779820442,0.000180918879135949
394,0.000146728201487682,0.000164758100513978
395,0.000137197623247401,0.000167444478431996
396,8.3694486667538E-05,0.000212835979536266
397,0.000131250359088348,0.000144135003630324
398,0.000100906362848987,0.000135936775401859
399,0.000111165875237768,0.000178595582015075
400,6.91995040563395E-05,0.000179614822725359
401,0.000131800571975907,0.000132319063604451
402,9.80112868136736E-05,0.000167390270801726
403,0.000152919897352014,0.000138205464891023
404,0.000122335832211848,0.000150162103827725
405,6.80985327434161E-05,0.000128314465687307
406,0.00010235338230036,0.000157849188107172
407,0.000123818394030695,0.00010040620152942
408,9.13582465155917E-05,0.000128683975680555
409,9.03495414659593E-05,0.000159856676509706
410,0.000115241380942527,0.000160169971309694
411,9.94525945746252E-05,0.000122321009158794
412,8.05251782674013E-05,0.000117494798660027
413,9.35065804505191E-05,0.000126571556697651
414,0.000100129172660575,0.000111817571065877
415,6.09566337709978E-05,8.42239724575731E-05
416,4.73699394708872E-05,0.000143651463027298
417,0.000107108484063023,0.000121257991942316
418,7.22462978329677E-05,0.000102781148963372
419,7.28464439558533E-05,0.000114927073654935
420,5.62574269541787E-05,0.000113403453601288
421,8.66358037044389E-05,9.00827937880357E-05
422,0.000101386303202885,0.000125058681216462
423,7.9213053183456E-05,0.00010292086004644
424,8.59059274745544E-05,0.000106385817095638
425,4.83647778950784E-05,9.74250647812932E-05
426,7.16404555396575E-05,0.000112158530114876
427,0.000106018582752805,0.000114494121626451
428,3.94299426760287E-05,0.000136387481354323
429,6.70471373446454E-05,0.000104567204386038
430,6.76519672306985E-05,9.64305914816862E-05
431,7.19391362590776E-05,0.000118142572647454
432,7.41004208903907E-05,0.0001051747909412
433,7.38799863422801E-05,8.50012444946551E-05
434,6.70114003650403E-05,0.000103013272506101
435,7.04374307356523E-05,0.000118533747852991
436,0.000119796202616965,8.10706871289356E-05
437,7.26191801778686E-05,0.000103072384768588
438,9.63858489784827E-05,0.000134878045579839
439,8.79326376387155E-05,9.71384011461301E-05
440,8.9610410069814E-05,0.000112223200839238
441,6.85631139993631E-05,0.000118990178489218
442,4.69839587368081E-05,8.33586364685305E-05
443,5.54932268917451E-05,9.0836471470549E-05
444,5.17644428313085E-05,0.000109980103312204
445,6.7696242299681E-05,9.60380147315983E-05
446,5.93910570520508E-05,8.84864427551647E-05
447,6.38346381407927E-05,7.59904537284775E-05
448,7.5378239952391E-05,0.000113570662063021
449,6.01295095755283E-05,8.80113548837054E-05
450,7.13842079073995E-05,0.000102603479084955
451,5.3451385397495E-05,9.95733850821048E-05
452,8.25223093168787E-05,0.000100395804883207
453,5.81069557030359E-05,6.90795987096392E-05
454,7.96234984439654E-05,0.000102222799986252
455,9.00327729481782E-05,9.4310410192206E-05
456,6.24293663056299E-05,9.7780247183373E-05
457,7.65869249830323E-05,0.000108704022556562
458,4.89143093435235E-05,0.000112759525838961
459,4.40305300858679E-05,9.91493649380068E-05
460,6.79582457336665E-05,9.44579325896196E-05
461,5.59892987783779E-05,8.48476102335689E-05
462,8.54831880214118E-05,8.97343680708638E-05
463,6.88625190107183E-05,7.90473297275617E-05
464,5.84323710078215E-05,8.06382985392737E-05
465,4.70324334033648E-05,8.73463668887659E-05
466,5.63915524204451E-05,6.82120994321532E-05
467,5.84462316843692E-05,9.88151659027949E-05
468,4.40841840405988E-05,7.61611170759013E-05
469,6.28836153742582E-05,8.15622820025082E-05
470,8.71470444401875E-05,8.47537247388312E-05
471,7.56467890202711E-05,9.34052145948142E-05
472,3.7017883709799E-05,6.09003893290242E-05
473,9.71587148104164E-05,0.000138644466860313
474,3.62285188965786E-05,6.4390853487543E-05
475,6.0449030292641E-05,7.62845131955079E-05
476,4.9629423951548E-05,8.79923825856741E-05
477,6.26816820306067E-05,8.89675486886031E-05
478,3.19479291036054E-05,7.57353514903568E-05
479,4.31675248782911E-05,8.34383288894373E-05
480,5.40078790331337E-05,8.20597581707797E-05
481,6.88937604449441E-05,9.3990929356171E-05
482,7.01802581562843E-05,8.33949954385254E-05
483,3.97537158491167E-05,7.82522468781622E-05
484,4.94275803783559E-05,8.10554171593311E-05
485,4.73365765925483E-05,8.36161736430642E-05
486,4.88011547070634E-05,7.57633754561139E-05
487,2.87922072163636E-05,7.37864808591398E-05
488,3.08762056116067E-05,7.4695071730371E-05
489,6.52921632187834E-05,8.59348675503655E-05
490,6.46538842880661E-05,7.25793582254404E-05
491,4.90377808774501E-05,7.19134948626673E-05
492,5.00000671875903E-05,6.76412199251473E-05
493,5.8827362928485E-05,8.26605367265325E-05
494,4.33276461908747E-05,6.94650402980564E-05
495,5.01890765203862E-05,7.2279779112241E-05
496,7.45658393439219E-05,7.10153243240374E-05
497,5.32459491242563E-05,7.55748955312024E-05
498,4.26663385053511E-05,6.18496534922535E-05
499,5.25017285299067E-05,6.75687311541135E-05
500,2.29992924475627E-05,6.19176642587152E-05
501,5.80395315464901E-05,7.81059876608737E-05
502,5.62474734893076E-05,6.19772670535834E-05
503,4.91983712200378E-05,7.74318732773432E-05
504,3.11028506531251E-05,5.82992419394376E-05
505,5.16218462200202E-05,5.6286522912248E-05
506,5.6752152613149E-05,7.63462113217607E-05
507,4.4775329900079E-05,5.91224217259651E-05
508,4.07919814213741E-05,7.16374140155119E-05
509,5.56992964958916E-05,7.95646555029596E-05
510,2.6763945304704E-05,7.45916662067221E-05
511,7.19324314568914E-05,7.67306372091717E-05
512,4.89099165728433E-05,8.31133425826888E-05
513,5.17929690008732E-05,6.35416727766204E-05
514,5.01129318491506E-05,5.57623946618625E-05
515,5.01753486132749E-05,5.60220969828651E-05
516,3.80969041781701E-05,6.32090377972248E-05
517,3.32692455571656E-05,6.27335594074986E-05
518,5.77110062654529E-05,5.77568918906067E-05
519,6.11564826158564E-05,5.31606224360395E-05
520,4.16548793592092E-05,7.39000485766219E-05
521,4.0697180689242E-05,7.5092862433053E-05
522,4.71806561617242E-05,6.61907787500035E-05
523,5.98711112755054E-05,6.80951426641053E-05
524,5.28564391699467E-05,7.73408440750763E-05
525,4.43863214696712E-05,7.5057770219278E-05
526,5.44754230674292E-05,5.751850334893E-05
527,6.36699905596243E-05,7.1244720981966E-05
528,4.9987567120667E-05,6.23912539884498E-05
529,6.53459586819143E-05,5.82184442870181E-05
530,5.03246608025763E-05,4.52236759385642E-05
531,3.39877562506883E-05,6.49393853921339E-05
532,4.1867105229716E-05,5.6828072053112E-05
533,4.27006989341259E-05,5.13628809667156E-05
534,3.80595984264273E-05,5.51586967746229E-05
535,5.20981094094664E-05,5.56733306427779E-05
536,4.77652280411074E-05,7.69641675858075E-05
537,5.18762020126703E-05,7.19540968160921E-05
538,2.49278945566192E-05,6.51290542802485E-05
539,4.02272096639648E-05,5.47981600383491E-05
540,4.95897946630662E-05,6.71205062042233E-05
541,4.85704685517956E-05,4.63535446952945E-05
542,3.2202314444745E-05,5.73474908544898E-05
543,3.81775816775102E-05,6.42572928678237E-05
544,4.17861361679833E-05,4.18601295973109E-05
545,4.17729176973658E-05,5.39095775005289E-05
546,4.42830890037097E-05,6.11452089340646E-05
547,4.48007194560435E-05,6.03897415311799E-05
548,5.24831240957703E-05,7.30715705937455E-05
549,4.3340523818512E-05,6.87708103740806E-05
550,4.79712526733211E-05,4.45192270467049E-05
551,5.02866837163445E-05,7.01185574114998E-05
552,5.08592500931823E-05,5.55507056125245E-05
553,3.40703009516455E-05,7.1552748753499E-05
554,3.19818364864698E-05,5.43251765214121E-05
555,6.09573047235181E-05,6.48900340605193E-05
556,4.80917891034297E-05,5.63331911701702E-05
557,4.42398718176655E-05,6.24570682566392E-05
558,4.86632715326448E-05,6.62300722899557E-05
559,5.01506869462875E-05,7.20139771049992E-05
560,4.78327543112467E-05,5.79519739568522E-05
561,5.27446611987793E-05,6.836720136866E-05
562,4.2708329090119E-05,6.45739633554646E-05
563,4.24788765672909E-05,6.86543463051294E-05
564,5.20909773233035E-05,5.64915547635083E-05
565,5.45150021233626E-05,7.05187235181711E-05
566,5.77933904880685E-05,7.43898139356206E-05
567,5.37684544825311E-05,8.35961421417559E-05
568,6.80332992467059E-05,7.25153937752432E-05
569,7.62465064803812E-05,6.51016038194384E-05
570,7.45848610791827E-05,8.28340963919747E-05
571,7.2424660359211E-05,9.46568028730189E-05
572,7.25046246040459E-05,7.37814816396913E-05
573,7.97044111461062E-05,9.83012750057516E-05
574,9.56731905860982E-05,0.000100588300735683
575,0.000103706851629106,0.000100212004925473
576,0.000118973544851811,0.000108921981767008
577,0.000127083897768786,0.000112835106852604
578,0.000137402084634559,0.000129165988837469
579,0.000140807847992716,0.000128777205706276
580,0.000167229063725988,0.000135771107015284
581,0.000161523259349346,0.000138100901058194
582,0.000196937280024772,0.000175352056113149
583,0.000210663785165842,0.000178173045295849
584,0.00020261220614241,0.000186541696918359
585,0.000251428357761179,0.000213983939561466
586,0.000270813220733019,0.000225385960087056
587,0.000307021187938323,0.000258378708682373
588,0.000326186596372205,0.000278268659825226
589,0.00038551886239781,0.000304355240164162
590,0.00043875391073639,0.000321105922029334
591,0.00047385161958004,0.000370903470313113
592,0.000523929826275078,0.000414450821416846
593,0.00061255630286309,0.000465319479938694
594,0.000647190803005402,0.0005133363398999
595,0.000717886551798281,0.000556920010955433
596,0.000786360754464868,0.000637830576183475
597,0.000917670695411693,0.000703856546903981
598,0.000990390593445545,0.000780399675186178
599,0.00115848135882128,0.000861722352581451
600,0.0012831198522695,0.000969951555897481
601,0.00139748787289837,0.00108945767508309
602,0.00155141225397846,0.00120775193161805
603,0.00173383971150298,0.00135466826782091
604,0.00191672637427469,0.00149274791784885
605,0.00220344838089332,0.00171135439363466
606,0.00248364073766168,0.0019116416356858
607,0.00279325514763518,0.00214601984305401
608,0.00304501291938906,0.00237467177203405
609,0.00339260761242243,0.00266011899553598
610,0.00380705327504632,0.00293710249718892
611,0.00425060005643261,0.0032903284741858
612,0.00478421224226968,0.00371746930608716
613,0.0054097934783717,0.00423673606641315
614,0.00604723421489746,0.00472172200162294
615,0.00671875697934921,0.00528160368087154
616,0.00753076805757023,0.00589464413339068
617,0.00842721761737868,0.00658141738872704
618,0.00934853189938484,0.00734229845204582
619,0.0104719381020559,0.00820366511421211
620,0.0117695538660317,0.00926134792291762
621,0.0132891686937473,0.0104198280384035
622,0.0146600141853004,0.0114912188352884
623,0.0162584266767332,0.0128264372292909
624,0.0178544195512324,0.0140717304385698
625,0.0195915989798499,0.0154410477951899
626,0.0212187227067635,0.0166825395005606
627,0.0230964296557907,0.018194667296765
628,0.0251702352008328,0.0198214994087004
629,0.0271980287772585,0.0212226450448274
630,0.0287367968866798,0.0220743969327485
631,0.0299409544624285,0.0225386428748602
632,0.0300059858663067,0.0220681897905896
633,0.0294271259586639,0.0209488210400493
634,0.0277075423234653,0.0192344202406515
635,0.0254474586198915,0.0170842906362492
636,0.0230071260108319,0.0150135795408126
637,0.0206008036909397,0.01308186099765
638,0.0181177352577559,0.0112022815310194
639,0.0155513492001064,0.00945328081603853
640,0.013001621850805,0.00781628117364747
641,0.0107412463462026,0.00643150665576121
642,0.008873309875473,0.00528061142486592
643,0.0072271298601231,0.00425757921131738
644,0.00591273496055254,0.00354200298909857
645,0.00502607338380592,0.0029992451143803
646,0.00431488215132594,0.00255905021445289
647,0.00365040843471646,0.00216134142752841
648,0.00307771736839887,0.00182077856042592
649,0.00254864638937273,0.00150205270658638
650,0.00212163724524376,0.00127388898316443
651,0.00173621221049188,0.00104134258525225
652,0.00145068967719636,0.000855350036716835
653,0.00123615545141425,0.000751709438221532
654,0.00105742451849157,0.000646089225035257
655,0.000936978407486009,0.000569620239030016
656,0.000814679568827715,0.000511381105221972
657,0.000735530167202399,0.000444436477067182
658,0.000606024495741209,0.000398033213649529
659,0.000541323725624869,0.000345087498894332
660,0.000472931941753193,0.000314248088689056
661,0.000399534627956748,0.000259622370450129
662,0.000341055093795728,0.000240012705893049
663,0.000307554138222437,0.000213671773904679
664,0.000295491168150965,0.000195985370131284
665,0.000253310212976312,0.000170052586994261
666,0.000204986137759603,0.000158221757811785
667,0.00021891939905583,0.000154305065905036
668,0.00019542911146294,0.000151339100932535
669,0.000158834452638693,0.000119693474646958
670,0.000142446971995759,0.000126660647408593
671,0.000127245125708559,0.000107809378503681
672,0.000130328334085247,0.000102095261492494
673,0.000106409025432336,9.24859887592397E-05
674,9.64507937826523E-05,9.33888127499768E-05
675,9.90562432402102E-05,7.71010093066361E-05
676,9.6216786867205E-05,9.34093070832986E-05
677,8.00174903893601E-05,7.91181683738658E-05
678,9.08326349602678E-05,7.74797297791232E-05
679,8.88017768824314E-05,7.77453975394509E-05
680,7.74535384677578E-05,7.67478533708057E-05
681,5.46985549702505E-05,7.76927950800845E-05
682,8.18080886367253E-05,8.68727579292847E-05
683,6.12578352760398E-05,6.8969726664507E-05
684,7.06735923646135E-05,6.38342124583606E-05
685,7.4127541109496E-05,7.20938792478993E-05
686,7.31895803984356E-05,6.2481120826075E-05
687,5.9381935912753E-05,6.55917864737603E-05
688,6.32274575791592E-05,7.45744605950693E-05
689,6.79931425453842E-05,6.89156266764369E-05
690,5.46786162725607E-05,6.86054315487736E-05
691,6.40976150627573E-05,6.78790783902402E-05
692,5.48173891084547E-05,7.21984428366058E-05
693,6.35571972223997E-05,5.50435212686064E-05
694,6.12398379713148E-05,6.06617882978675E-05
695,6.31963193511948E-05,7.17584013278082E-05
696,6.64679443912694E-05,6.61698989796456E-05
697,5.7426852276032E-05,6.15162872829071E-05
698,6.38225983923329E-05,8.33843030359953E-05
699,5.4100905901106E-05,7.26448749296898E-05
700,5.03663089664083E-05,5.88868639335295E-05
701,7.04850591144487E-05,6.85270557467702E-05
702,4.93866765639048E-05,6.36073257491437E-05
703,5.58102398876162E-05,6.60681142926665E-05
704,4.95303183003169E-05,7.67054507973561E-05
705,4.46552546283473E-05,6.78059012343102E-05
706,4.08119342390465E-05,6.34061611281437E-05
707,6.02778578917944E-05,6.93959713448375E-05
708,5.57475242663149E-05,6.93824507599538E-05
709,4.76650237007389E-05,5.53770342857442E-05
710,5.67807037703256E-05,7.11105588015463E-05
711,3.95761998588041E-05,6.2133167154655E-05
712,5.26928435618924E-05,7.58481162686584E-05
713,4.7324505381073E-05,7.3851800011728E-05
714,4.23232665774124E-05,4.99968631339393E-05
715,5.89604330354605E-05,5.27586607930257E-05
716,5.67347082652639E-05,6.97297045033011E-05
717,3.8113268863545E-05,6.48431890180572E-05
718,4.90158710234222E-05,6.42070998376287E-05
719,6.80851882783541E-05,4.59025946779871E-05
720,4.57735892362069E-05,5.72243622213828E-05
721,3.62979742552688E-05,5.55684052291193E-05
722,4.54942204142381E-05,7.16999926154253E-05
723,4.57572064969193E-05,6.41338910416498E-05
724,4.12474353177735E-05,6.52510126987686E-05
725,4.87258364329734E-05,6.79506347530903E-05
726,4.68568306636282E-05,7.24984596029241E-05
727,5.27894350947206E-05,7.66810985313127E-05
728,4.86073254909211E-05,6.33511480754454E-05
729,3.43600879784214E-05,6.85132377770741E-05
730,4.91609625491921E-05,6.31177480034234E-05
731,4.28415504388972E-05,7.65462738810729E-05
732,4.95523484184129E-05,5.61638476709558E-05
733,5.82807598465556E-05,6.39894617866812E-05
734,4.00223901536971E-05,5.82020262989322E-05
735,6.17501963570407E-05,7.15878902384517E-05
736,4.1870993236718E-05,7.59380737554814E-05
737,5.648476510542E-05,4.96228547254213E-05
738,4.89749587770776E-05,7.32367471113441E-05
739,5.03296568776464E-05,7.76133341110787E-05
740,6.44305984520162E-05,6.40149171716806E-05
741,5.38935487873894E-05,6.52529819773103E-05
742,4.81699769114083E-05,7.52700438272375E-05
743,6.24892992493848E-05,7.3010947097765E-05
744,4.73069926736607E-05,6.88240441800676E-05
745,6.26911077993303E-05,6.50538913676732E-05
746,5.94246330727484E-05,7.1053836448031E-05
747,5.34856658378202E-05,5.98543193194617E-05
748,6.29890376326476E-05,6.19987952240448E-05
749,7.12805928869303E-05,7.45826206299684E-05
750,6.38939651479168E-05,6.61552481535698E-05
751,5.06502623466541E-05,7.21863174136449E-05
752,5.19679761770788E-05,7.863194441549E-05
753,5.61254215558099E-05,6.08867647034482E-05
754,6.32661053111672E-05,7.29321770574803E-05
755,5.58838474218438E-05,7.57673739781876E-05
756,5.50770191610156E-05,6.1641167749372E-05
757,6.48852522573056E-05,7.83971278334497E-05
758,5.71618816275991E-05,6.67138972047895E-05
759,5.69981339279629E-05,6.26906981650971E-05
760,6.82561569292407E-05,7.7729326021783E-05
761,4.84377979655548E-05,8.04275510170517E-05
762,5.4033854941714E-05,6.72562488917009E-05
763,4.82974337067927E-05,6.61432602673176E-05
764,4.89863246620503E-05,6.90867553720678E-05
765,4.82333489699952E-05,7.17045195898362E-05
766,5.12137170222244E-05,6.97076249693828E-05
767,5.09602449433738E-05,7.04256890567371E-05
768,4.81558651479818E-05,5.56399254960272E-05
769,8.30813660127425E-05,8.04013219478153E-05
770,4.95917664017351E-05,7.5253511399062E-05
771,5.84636048674541E-05,7.6653469652953E-05
772,6.07203187900438E-05,7.71346025065887E-05
773,3.80802961123826E-05,7.29667609379202E-05
774,3.84497077822214E-05,6.96196230169652E-05
775,5.29777558844064E-05,7.6153920330205E-05
776,5.54494721465191E-05,7.12463781029808E-05
777,5.87657556100856E-05,7.52498385301658E-05
778,5.09633603097709E-05,5.80443966500137E-05
779,6.11336201525447E-05,6.00541810191212E-05
780,7.28552559795223E-05,7.10345648509797E-05
781,4.00668014393236E-05,7.15448816544009E-05
782,5.67091576199168E-05,8.54318052851834E-05
783,5.41458767311868E-05,8.62705957613028E-05
784,4.99939089095958E-05,6.56436289137965E-05
785,6.43819729523338E-05,7.26204888559175E-05
786,5.96836339245309E-05,6.76181063030128E-05
787,6.63367623952795E-05,7.58842178612984E-05
788,7.19715906030158E-05,7.961794978221E-05
789,5.40111904535278E-05,6.53760975158393E-05
790,7.55424078295316E-05,8.16042186050417E-05
791,5.09342699778184E-05,7.42887974845392E-05
792,5.6444657436945E-05,6.21224015467539E-05
793,5.67421718498668E-05,7.18260521418579E-05
794,5.26427887653096E-05,8.82208011190067E-05
795,4.00879661750919E-05,8.43517248975221E-05
796,5.97427432228224E-05,7.00086656118523E-05
797,6.40982353921618E-05,7.23374520517969E-05
798,7.31766424946093E-05,7.60088214539733E-05
799,4.78721816313646E-05,8.45628650726583E-05
800,6.09181453152474E-05,8.96927988714786E-05
801,7.51903924447582E-05,8.26634308929681E-05
802,6.22977036298364E-05,8.7250979169335E-05
803,6.45874272318188E-05,6.19772865702139E-05
804,6.00965536387457E-05,7.14125588625455E-05
805,5.79592256182384E-05,9.2718662773314E-05
806,6.58048791747213E-05,7.99951987417926E-05
807,5.5808883405944E-05,8.8763565185096E-05
808,6.66248036092159E-05,8.34982096022156E-05
809,3.91027334550922E-05,6.37934016313122E-05
810,7.60094214298625E-05,6.9132492863144E-05
811,6.2511666162885E-05,7.06895955414711E-05
812,5.68300431672106E-05,7.66480299263488E-05
813,5.07320415459076E-05,7.58023061497246E-05
814,5.38247682315597E-05,8.10684147457844E-05
815,7.89358594262669E-05,8.48068856597072E-05
816,6.36089418184247E-05,0.000100989717091735
817,6.44938539989535E-05,7.46886933638851E-05
818,4.72148626453581E-05,8.84311358931363E-05
819,4.52156754170278E-05,8.79847169925515E-05
820,9.15967486149948E-05,9.07398500062737E-05
821,5.36278396014532E-05,8.02225559040298E-05
822,6.29112625427664E-05,8.57546858511362E-05
823,5.60939608090391E-05,9.42835674039876E-05
824,5.79628052522024E-05,8.4939219151258E-05
825,6.49767070281486E-05,7.96092031350678E-05
826,7.28898101057195E-05,8.89129048048199E-05
827,5.47783148308392E-05,7.77076612000654E-05
828,6.31070480421815E-05,7.67069470746678E-05
829,8.71011097401775E-05,0.000101611927117794
830,4.49074085578132E-05,7.54251313626928E-05
831,7.62204822262626E-05,9.80229905087713E-05
832,5.63360685985703E-05,7.57104597820246E-05
833,7.07838450083383E-05,8.2722654279241E-05
834,5.27579489120361E-05,8.77192072233301E-05
835,6.97596371334423E-05,0.00010722507115729
836,6.67225787549368E-05,9.95582853130215E-05
837,6.45370259802113E-05,9.38072156154135E-05
838,5.81929270647711E-05,7.95334386974113E-05
839,6.91695130969329E-05,8.46532066445357E-05
840,4.33891940356012E-05,7.61379568871069E-05
841,8.60588160372325E-05,8.50673550229787E-05
842,8.59399767394972E-05,8.7579150166857E-05
843,8.32877983077733E-05,8.64371441873074E-05
844,6.19850199881643E-05,8.01327343666011E-05
845,7.95297325044515E-05,8.8634378397104E-05
846,7.13736679723396E-05,7.81678939631863E-05
847,6.99633004336296E-05,7.41567861493227E-05
848,7.37629675689342E-05,8.24201175032429E-05
849,5.45030866098415E-05,8.21799793878286E-05
850,7.9159641255814E-05,9.4426670947641E-05
851,7.34053036011082E-05,9.3109374799039E-05
852,4.84632598554391E-05,0.00010033686832794
853,7.45696416947383E-05,9.06584318757395E-05
854,4.95358348461215E-05,0.00010854649346191
855,6.09700840976415E-05,9.45088060800453E-05
856,7.39306321969936E-05,8.35246628659698E-05
857,6.46801427199922E-05,9.56465695279031E-05
858,6.70151291174092E-05,0.000106702989082713
859,5.87839912015111E-05,8.4094789973682E-05
860,6.59161451648747E-05,9.71176865297347E-05
861,6.53038123165036E-05,0.000106640940478689
862,7.7452297953651E-05,0.00010174584645387
863,5.14434144855299E-05,9.93176676019321E-05
864,7.27521075618659E-05,0.000107007698017012
865,7.19075930572048E-05,9.25682143182022E-05
866,7.65688086909652E-05,0.000112282246164429
867,6.66343740183028E-05,0.000111413271952407
868,8.63607432095393E-05,0.00011430164019966
869,4.92945061691148E-05,8.30803803586611E-05
870,7.89146148501512E-05,9.99273175517394E-05
871,8.54214868695571E-05,0.000127165608606147
872,7.60246700054168E-05,9.68701440391601E-05
873,6.90991691882978E-05,9.80581892964856E-05
874,6.45538072026855E-05,0.000107377108586405
875,0.000106757217321677,9.43934782452903E-05
876,5.90588812673145E-05,0.000107491594430235
877,8.65238478795081E-05,9.60288938912096E-05
878,5.76598587692513E-05,7.58140835680725E-05
879,7.056542559491E-05,0.000107184673907165
880,0.000103088038870267,0.000111202065155539
881,7.25291426146949E-05,8.94790961093328E-05
882,7.27348742093948E-05,9.97464835137207E-05
883,7.31545576937157E-05,0.000122114765646163
884,8.26638604194319E-05,0.000124014793971475
885,7.05782202127336E-05,0.00010145984014039
886,6.82899107772709E-05,9.52349247234761E-05
887,9.01528193091139E-05,9.93965991691495E-05
888,8.42272345320529E-05,0.000119548332884204
889,7.10303720548295E-05,0.000116308044952962
